"","doi","title","authors","author_corresponding","author_corresponding_institution","date","version","license","type","category","abstract","published"
"902","10.1101/2020.01.10.897116","Comprehensive benchmarking of computational deconvolution of transcriptomics data","Avila Cobos, F.; Alquicira-Hernandez, J.; Powell, J.; Mestdagh, P.; De Preter, K.","Katleen De Preter","Ghent University","2020-01-10",1,"cc_by_nc","new results","bioinformatics","Many computational methods to infer cell type proportions from bulk transcriptomics data have been developed. Attempts comparing these methods revealed that the choice of reference marker signatures is far more important than the method itself. However, a thorough evaluation of the combined impact of data transformation, pre-processing, marker selection, cell type composition and choice of methodology on the results is still lacking.

Using different single-cell RNA-sequencing (scRNA-seq) datasets, we generated hundreds of pseudo-bulk mixtures to evaluate the combined impact of these factors on the deconvolution results. Along with methods to perform deconvolution of bulk RNA-seq data we also included five methods specifically designed to infer the cell type composition of bulk data using scRNA-seq data as reference.

Both bulk and single-cell deconvolution methods perform best when applied to data in linear scale and the choice of normalization can have a dramatic impact on the performance of some, but not all methods. Overall, single-cell methods have comparable performance to the best performing bulk methods and bulk methods based on semi-supervised approaches showed higher error and lower correlation values between the computed and the expected proportions. Moreover, failure to include cell types in the reference that are present in a mixture always led to substantially worse results, regardless of any of the previous choices. Taken together, we provide a thorough evaluation of the combined impact of the different factors affecting the computational deconvolution task across different datasets and propose general guidelines to maximize its performance.","NA"
"903","10.1101/2020.01.09.901124","A possible physical mechanism of the torque generation of the bacterial flagellar motor","Chou, Y.-c.","Ya-chang Chou","National Tsing Hua University","2020-01-10",1,"cc_by_nc_nd","new results","biophysics","The torque required for the rotation of the rotor of a bacterial flagellar motor (BFM) can be generated from an impulsive force resulting from the collision between the stator and the rotor. The asymmetry in the fluctuations of the tilting angle of the rotor determines the direction of rotation. The expressions of the torque and the step size can be derived from a Langevin equation of motion. The drag coefficient of BFM derived from the Langevin equation and the measured torque-speed ({tau}-{omega}) relation is notably high; the viscous force from the environment cannot account for it. The drag force may be caused by the frictional interaction between the bearing-like L- and P-rings of BFM and the cell membrane. Order-of-magnitude estimations of the torque and the step size are consistent with previous experimental observations. The slope of the linear dependence of the rotational frequency on the temperature was estimated and was consistent with the observed value. A simulation device having the structural characteristics of BFM was designed to demonstrate the applicability of the proposed mechanism. Many observations for the actual BFM, such as the bidirectional rotation and the {tau}-{omega} relations of the clockwise and counterclockwise rotations, were reproduced in the simulation experiments.

ImportanceThe concept that the torque required for the rotation of the rotor of a bacterial flagellar motor (BFM) can be generated from an impulsive force resulting from the collision between the stator and the rotor is new and effective. The magnitude of the torque and the size of the step derived from the proposed mechanism are consistent with the observed values. The torque-speed ({tau}-{omega}) relation might be explained by the frequency-dependent drag force caused by the frictional interaction between the bearing-like L- and P-rings of BFM and the cell membrane. The slope of the linear dependence of the rotational frequency on the temperature is consistent with the observed value, which has not been achieved previously.","NA"
"904","10.1101/2020.01.10.901306","Extensive nuclear gyration and pervasive non-genic transcription during primordial germ cell development in zebrafish","Redl, S.; de Jesus Domingues, A. M.; Moeckel, S.; Salvenmoser, W.; Mendez-Lago, M.; Ketting, R. F.","Rene F. Ketting","Institute of Molecular Biology","2020-01-10",1,"cc_by_nc_nd","new results","developmental biology","Primordial germ cells (PGCs) are the precursors of germ cells, which migrate to the genital ridge during early development. Relatively little is known about PGCs after their migration. We studied this post-migratory stage using microscopy and sequencing techniques, and found that many PGC-specific genes, including genes known to induce PGC fate in the mouse, are only activated several days after migration. At this same timepoint, PGC nuclei become extremely gyrated, displaying general opening of chromatin and high levels of transcription. This is accompanied by changes in nuage morphology, expression of large loci, named PERLs, enriched for retro-transposons and piRNAs, and a rise in piRNA biogenesis signatures. Interestingly, no nuclear Piwi protein could be detected at any timepoint, indicating that the zebrafish piRNA pathway is fully cytoplasmic. Our data show that the post-migratory stage of zebrafish PGCs holds many cues to both germ cell fate establishment and piRNA pathway activation.","NA"
"905","10.1101/2020.01.09.898692","Changes in partner traits drive variation in plant-nectar robber interactions across habitats","Fitch, G.; Vandermeer, J. H.","Gordon Fitch","Department of Ecology and Evolutionary Biology, University of Michigan","2020-01-10",1,"cc_by_nc","new results","ecology","The frequency and outcome of biotic interactions commonly vary with environmental conditions, even absent changes to community composition. Yet the drivers of such environmentally-mediated change in biotic interactions are poorly understood, limiting our ability to predict how environmental change will impact communities. Studying nectar robbery by stingless bees of Odontonema cuspidatum (Acanthaceae) in a coffee agroecosystem, we documented a temporally consistent difference in nectar robbing intensity between anthropogenic and seminatural habitats. Plants growing in coffee fields (anthropogenic habitat) experienced significantly more nectar robbery than plants growing in forest fragments (seminatural habitat). Using a combination of field surveys and manipulative experiments, we found that nectar robbery significantly reduces fruit set in O. cuspidatum, and that the difference in nectar robbing intensity between habitats is due primarily to changes in robber behavior. Nectar robbers robbed plants in coffee more because of differences both in focal plant traits and floral community composition. Nectar robber density was higher in coffee fields, but changes in abundance had a weak effect on nectar robbery. These results suggest that trait changes stemming from environmental change may often drive changes in biotic interactions, despite being less well-studied than the effects of environmental change on organism density.","NA"
"906","10.1101/2020.01.09.901041","Hypercholesterolemia risk associated GPR146 is an orphan G-protein coupled receptor that regulates blood cholesterol level in human and mouse","Han, F.; Liu, X.; Chen, C.; Liu, Y.; Du, M.; Guan, Y.; Zhang, Y.; Wang, D.; Ahmed, M.; Li, X.; Liu, X.; Wu, Y.; Zhou, Y.; Liu, Y.; Song, B.-L.; He, H. H.; Wang, Y.","Yan Wang","College of Life Sciences, Wuhan University","2020-01-10",1,"cc_no","new results","genetics","Genome-wide association studies (GWAS) have identified hundreds of genetic variants associated with dyslipidemia. However, about 95% of of these variants are located in genome noncoding regions and cluster in different loci. The disease-causing variant for each locus and underline mechanism remain largely unknown. We systematically analyzed these noncoding variants and found that rs1997243 is the disease-causing variant in locus 7p22, which is strongly associated with hypercholesterolemia. The rs1997243 risk allele is associated with increased expression of GPR146 in human and targeted activation of the rs1997243 site specifically up regulates GPR146 expression in cultured cells. GPR146 is an orphan G-protein coupled receptor that is located on plasma membrane and responses to stimulation of heat-inactivated serum. Disrupting gpr146 specifically in the liver decreases the blood cholesterol level and prevents high-fat or high-fat high-cholesterol diets induced hypercholesterolemia in mice. Thus we uncovered a novel G-protein coupled receptor that regulates blood cholesterol level in both human and mouse. Our results also suggest that antagonizing GPR146 function will be an effective strategy to treat hypercholesterolemia.","NA"
"907","10.1101/2020.01.10.898676","Synaptic protein DLG2 controls neurogenic transcriptional programs disrupted in schizophrenia and related disorders","Sanders, B.; D'Andrea, D.; Collins, M. O.; Rees, E. E.; Steward, T. G. J.; Zhu, Y.; Chapman, G.; Legge, S. E.; Pardinas, A. F.; Harwood, A. J.; Gray, W. P.; O'Donovan, M. C.; Owen, M. J.; Errington, A. C.; Blake, D. J.; Whitcomb, D. J.; Pocklington, A. J.; Shin, E.","Eunju Shin","Cardiff University","2020-01-10",1,"cc_by_nc_nd","new results","genetics","Genetic studies robustly implicate perturbation of DLG2-scaffolded mature postsynaptic signalling complexes in schizophrenia. Here we study in vitro cortical differentiation of DLG2-/- human embryonic stem cells via integrated phenotypic, gene expression and disease genetic analyses. This uncovers a developmental role for DLG2 in the regulation of neural stem cell proliferation and adhesion, and the activation of transcriptional programs during early excitatory corticoneurogenesis. Down-regulation of these programs in DLG2-/- lines delays expression of cell-type identity and causes marked deficits in neuronal migration, morphology and active properties. Genetic risk factors for neuropsychiatric and neurodevelopmental disorders converge on these neurogenic programs, each disorder displaying a distinct pattern of enrichment. These data unveil an intimate link between neurodevelopmental and mature signalling deficits contributing to disease - suggesting a dual role for known synaptic risk genes - and reveal a common pathophysiological framework for studying the neurodevelopmental origins of Mendelian and genetically complex mental disorders.","NA"
"908","10.1101/2020.01.10.901272","Gene size matters: What determines gene length in the human genome?","Lopes, I.; Altab, G.; Raina, P.; de Magalhaes, J. P.","Joao Pedro de Magalhaes","Integrative Genomics of Ageing Group, Institute of Ageing and Chronic Disease, University of Liverpool, Liverpool, L7 8TX, United Kingdom","2020-01-10",1,"cc_by","new results","genomics","While it is expected for gene length to be influenced by factors such as intron number and evolutionary conservation, we have yet to fully understand the connection between gene length and function in the human genome.

In this study, we show that, as expected, there is a strong positive correlation between gene length and the number of SNPs, introns and protein size. Amongst tissue specific genes, we find that the longest genes are expressed in blood vessels, nerve, thyroid, cervix uteri and brain, while the smallest genes are expressed within the pancreas, skin, stomach, vagina and testis. We report, as shown previously, that natural selection suppresses changes for genes with longer lengths and promotes changes for smaller genes. We also observed that longer genes have a significantly higher number of co-expressed genes and protein-protein interactions. In the functional analysis, we show that bigger genes are often associated with neuronal development, while smaller genes tend to play roles in skin development and in the immune system. Furthermore, pathways related to cancer, neurons and heart diseases tend to have longer genes, with smaller genes being present in pathways related to immune response and neurodegenerative diseases.

We hypothesise that longer genes tend to be associated with functions that are important early in life, while smaller genes play a role in functions that are important throughout the organisms whole life, like the immune system which require fast responses.

Author SummaryEven though the human genome has been fully sequenced, we still do not fully grasp all of its nuances. One such nuance is the length of the genes themselves. Why are certain genes longer than others? Is there a common function shared by longer/smaller genes? What exactly makes gene longer? We tried answering these questions using a variety of analysis. We found that, while there was not a particular strong factor in genes that influenced their size, there could be an influence of several gene characteristics in determining the length of a gene. We also found that longer genes are linked with the development of neurons, cancer, heart diseases and muscle cells, while smaller genes seem to be mostly related with the immune system and the development of the skin. This led us to believe that, whether the gene has an important function early in our life, or throughout our whole lives, or even if the function requires a rapid response, that its gene size will be influenced accordingly.","NA"
"909","10.1101/2020.01.09.901108","Phylogenetic diversity and activity screening of cultivable actinobacteria isolated from marine sponges and associated environments from the western coast of India","Baig, U.; Dahanukar, N.; Shintre, N.; Holkar, K.; Pund, A. I.; Lele, U.; Gujarathi, T.; Patel, K.; Jakati, A.; Singh, R.; Vidwans, H.; Tamhane, V.; Deshpande, N.; Watve, M.","Neelesh Dahanukar","Indian Institute of Science Education and Research, Pune (IISER-P)","2020-01-10",1,"cc_by_nc_nd","new results","microbiology","Phylogenetic diversity of cultivable actinobacteria isolated from sponges and associated environments of intertidal zones, along the northern parts of west coast of India, were studied using 16S rRNA gene sequences. A subset of actinobacteria were screened for three activities, namely predatory behavior, antibacterial activity and enzyme inhibition. We recovered 207 isolates of actinobacteria belonging to 16 families and 25 genera, which could be attributed to 55 putative species using Poisson Tree Processes and 60 putative species based on Bayesian Poisson Tree Processes. Although the trends in the discovery of actinobacterial genera isolated from sponges was consistent with previous studies from different study areas, we provide first report of six actinobacterial species from sponges. We observed widespread non-obligate epibiotic predatory behavior in eight actinobacterial genera and we provide first report of predatory activity in Brevibacterium, Glutamicibacter, Micromonospora, Nocardiopsis, Rhodococcus and Rothia. Sponge associated actinobacteria showed significantly more predatory behavior than environmental isolates. While antibacterial activity by actinobacterial isolates mainly affected Gram-positive target bacteria with little to no effect on Gram-negative bacteria, predation targeted both Gram-positive and Gram-negative prey with equal propensity. Actinobacterial isolates from both sponge and associated environment produced inhibitors of serine proteases and angiotensin converting enzyme. Predatory behavior was strongly associated with inhibition of trypsin and chymotrypsin. Our study suggests that sponge and associated environment of western coast of India are rich in actinobacterial diversity with widespread predatory activity, antibacterial activity and production of enzyme inhibitors. Understanding diversity and associations among various actinobacterial activities, with each other and the source of isolation, can provide new insights in marine microbial ecology and provide opportunities to isolate novel therapeutic agents.","NA"
"910","10.1101/2020.01.09.901157","The electrically conductive pili of Geobacter soli","Zhuo, S.; Yang, G.; Zhuang, L.","Li Zhuang","Jinan University","2020-01-10",1,"cc_no","new results","microbiology","Electrically conductive pili (e-pili) enable electron transport over multiple cell lengths to extracellular environments and play an important role in extracellular electron transfer (EET) of Geobacter species. To date, the studies of e-pili have mainly focused on Geobacter sulfurreducens and the closely related Geobacter metallireducens because of their developed genetic manipulation systems. We investigated the role of G. soli pili in EET by directly deleting the pilin gene, pilA, which is predicted to encode e-pili. Deletion of pilA, prevented the production of pili, resulting in poor Fe(III) oxide reduction and low current production, implying that G. soli pili is required for EET. To further evaluate the conductivity of G. soli pili compared with G. sulfurreducens pili, the pilA of G. soli was heterologously expressed in G. sulfurreducens, yielding the G. sulfurreducens strain GSP. This strain produced abundant pili with similar conductivity to the control strain that expressed native G. sulfurreducens pili, consistent with G. soli as determined by direct measurement, which suggested that G. soli pili is electrically conductive. Surprisingly, strain GSP was deficient in Fe(III) oxide reduction and current production due to the impaired content of outer-surface c-type cytochromes. These results demonstrated that heterologous pili of G. sulfurreducens severely reduces the content of outer-surface c-type cytochromes and consequently eliminates the capacity for EET, which strongly suggests an attention should be paid to the content of c-type cytochromes when employing G. sulfurreducens to heterologously express pili from other microorganisms.

IMPORTANCEThe studies of electrically conductive pili (e-pili) of Geobacter species are of interest because of its application prospects in electronic materials. e-Pili are considered a substitution for electronic materials due to its renewability, biodegradability and robustness. Continued exploration of additional e-pili of Geobacter soli will improve the understanding of their biological role in extracellular electron transfer and expand the range of available electronic materials. Heterologously expressing the pilin genes from phylogenetically diverse microorganisms has been proposed as an emerging approach to screen potential e-pili according to high current densities. However, our results indicated that a Geobacter sulfurreducens strain heterologously expressing a pilin gene produced low current densities that resulted from a lack of content of c-type cytochromes, which were likely to possess e-pili. These results provide referential significance to yield e-pili from diverse microorganisms.","NA"
"911","10.1101/2020.01.10.901223","Amino-alcohol Bio-conjugate of Naproxen Exhibits Anti-inflammatory Activity through NF-κB Signaling Pathway","Das, M. R.; Banerjee, A.; Sarkar, S.; Majumder, J.; Chakrabarti, S.; Jana, S. S.","Mahua Rani Das","Indian Association for the Cultivation of Science","2020-01-10",1,"cc_no","new results","molecular biology","Naproxen sodium (Ns) is a well-known synthetic compound used vastly as a nonsteroidal anti-inflammatory drug (NSAID). Previously, we demonstrated that the hydrogels, made of Ns bio-conjugate (NBC), either with amino alcohol (NBC-1 and 2) or amino acid (NBC-3 and 4), displayed anti-inflammatory properties better than Ns, but the effectiveness was not well explored. Here, we investigated that NBC-2, conjugated with {gamma}-amino alcohol, significantly reduces the expression of pro-inflammatory proteins; such as inducible nitric oxide synthase (iNOS) and cyclooxygenase isoform-2 (COX-2), and the production of pro-inflammatory mediator nitric oxide (NO) in lipopolysaccharide and interferon-{gamma} (LPS/IFN-{gamma}) treated mouse macrophage RAW 264.7 cells, compared with bio-conjugation of {beta}-amino alcohol (NBC-1) or {beta}-amino acid (NBC-3) or -amino acid NBC (NBC-4). NBC-2 decreases the nuclear localization of transcription factors NF-{kappa}B by stabilizing its cytoplasmic functional inhibitor I{kappa}B. Moreover, NBC-2 also displays selective inhibitory effect towards COX-1 enzyme activity as determined by enzymatic assay and in silico molecular docking analysis. Thus, we suggest that NBC-2 may be used as a self-delivery anti-inflammatory drug as compared with other NBCs.

TOC Graphic

O_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=143 SRC=""FIGDIR/small/901223v1_ufig1.gif"" ALT=""Figure 1"">
View larger version (26K):
org.highwire.dtl.DTLVardef@1ab255borg.highwire.dtl.DTLVardef@121aa6eorg.highwire.dtl.DTLVardef@13c4b86org.highwire.dtl.DTLVardef@1827207_HPS_FORMAT_FIGEXP  M_FIG C_FIG","NA"
"912","10.1101/2020.01.09.900712","MicroRNA-574 Regulates FAM210A Expression and Influences Pathological Cardiac Remodeling","Wu, J.; Subbaiah, K. C. V.; Jiang, F.; Hedaya, O.; Mohan, A.; Yang, T.; Welle, K.; Ghaemmaghami, S.; Tang, W. H. W.; Small, E.; Yan, C.; Yao, P.","Peng Yao","Aab Cardiovascular Research Institute, Department of Medicine, University of Rochester School of Medicine & Dentistry, Rochester, New York 14586","2020-01-10",1,"cc_no","new results","pathology","Aberrant synthesis of mitochondrial proteins impairs cardiac function and causes heart disease. However, the mechanism of regulation of mitochondria encoded protein expression during cardiac disease remains underexplored. Here, we have shown that multiple pathogenic cardiac stressors induce the expression of miR-574 guide and passenger strands (miR-574-5p/3p) in both humans and mice. miR-574 knockout mice exhibit severe cardiac disorder under heart disease-triggering stresses. miR-574-5p/3p mimics that are delivered systematically using nanoparticles reduce cardiac pathogenesis under disease insults. Transcriptome analysis of miR-574-null hearts uncovers FAM210A as a common target mRNA for both strands of miR-574. The interactome capture and translational state analyses suggest that FAM210A interacts with mitochondrial translation factors and regulates the protein expression of mitochondrial encoded electron transport chain genes. Using a human cardiomyocyte cell culture system, we discover that miR-574 regulates FAM210A expression and modulates mitochondrial encoded protein expression, which influences cardiac remodeling in heart failure.","NA"
"913","10.1101/2020.01.10.901082","Nanoscale Structure Determination of Murray Valley Encephalitis and Powassan Virus Non-coding RNAs","Mrozowich, T.; Henrickson, A.; Demeler, B.; Patel, T. R.","Trushar R Patel","University of Lethbridge","2020-01-10",1,"cc_by","new results","biochemistry","Viral infections are responsible for numerous deaths worldwide. Flaviviruses, which contain RNA as their genetic material, are one of the most pathogenic families of viruses. There is an increasing amount of evidence suggesting that their 5 and 3 non-coding terminal regions are critical for their survival. In this study, the 5 and 3 terminal regions of Murray Valley Encephalitis and Powassan virus were examined using biophysical and computational modeling methods. First, the purity of in-vitro transcribed RNAs were investigated using size exclusion chromatography and analytical ultracentrifuge methods. Next, we employed small-angle X-ray scattering techniques to study solution conformation and low-resolution structures of these RNAs, which suggested that the 3 terminal regions are highly extended, compared to the 5 terminal regions for both viruses. Using computational modeling tools, we reconstructed 3-dimensional structures of each RNA fragment and compared them with derived small-angle X-ray scattering low-resolution structures. This approach allowed us to further reinforce that the 5 terminal regions adopt more dynamic structures compared to the mainly double-stranded structures of the 3 terminal regions.","10.3390/v12020190"
"914","10.1101/2020.01.09.898098","Pleiotropy promotes male exaggerated weapon and its associated fighting behaviour in a water strider","Toubiana, W.; Armisen, D.; Decaras, A.; Khila, A.","Abderrahman Khila","CNRS","2020-01-10",1,"cc_by","new results","evolutionary biology","Exaggerated sexually selected traits, often carried by males, are characterized by the evolution of hyperallometry, resulting in their disproportionate growth relative to the rest of the body 1-3. While the evolution of allometry has attracted much attention for centuries, our understanding of the developmental genetic mechanisms underlying its emergence remains fragmented 4,5. Here we show that the hyperallometric legs in the males of the water strider Microvelia longipes are associated with a specific signature of gene expression during development. Using RNAi knockdown, we demonstrate that a broadly expressed growth factor, Bone Morphogenetic Protein 11 (BMP11, also known as Growth Differentiation Factor 11), regulates leg allometries through increasing the allometric coefficient and mean body size in males. In contrast, BMP11 RNAi reduced mean body size but did not affect slope in females. Furthermore, our data show that a tissue specific factor, Ultrabithorax (Ubx), increases intercept without affecting mean body size. This indicates a genetic correlation between mean body size and variation in allometric slope, but not intercept. Strikingly, males treated with BMP11 RNAi exhibited a severe reduction in fighting frequency compared to both controls and Ubx RNAi-treated males. Overall, we demonstrate a genetic correlation between male body size, the exaggerated weapon, and the intense fighting behaviour associated with it in M. longipes. Our results provide evidence for a role of pleiotropy in the evolution of allometric slope.","NA"
"915","10.1101/2020.01.10.901116","Colocalization highlights genes in hypothalamic-pituitary-gonadal axis as potentially mediating polycystic ovary syndrome risk","Censin, J. C.; Bovijn, J.; Holmes, M. V.; Lindgren, C. M.","Jenny C Censin","Big Data Institute","2020-01-10",1,"cc_no","new results","genetics","Polycystic ovary syndrome (PCOS) is a common disease in women with consequences for reproductive, metabolic and psychological health. Women with PCOS have disrupted signalling in the hypothalamic-pituitary-gonadal axis and studies have indicated that the disease has a large genetic component. While a recent genome-wide association study of PCOS performed in up to 10,074 cases and 103,164 controls of European decent identified 14 PCOS-associated regions, much of the disease pathophysiology remains unclear.

Here, we use a Bayesian colocalization approach to highlight genes that may have a potential role in PCOS pathophysiology and thus are of particular interest for further functional follow-up. We evaluated the posterior probabilities of shared causal variants between PCOS genetic risk loci and intermediate cellular phenotypes in one protein and two expression quantitative trait locus datasets, respectively. Sample sizes ranged from 80 to 31,684. In total, we identified seven proteins or genes with evidence of a shared causal variant for almost a third of PCOS signals, including follicle stimulating hormone (FSH) and the genes ERBB3, IKZF4, RPS26, SUOX, ZFP36L2, and C8orf49. Several of these genes and proteins have been implicated in the hypothalamic-pituitary-gonadal signalling pathway.

In summary, our results suggest potential effector proteins and genes for PCOS association signals. This highlights genes for functional follow-up in order to demonstrate a causal role in PCOS pathophysiology.","NA"
"916","10.1101/2020.01.10.898726","ARID2 deficiency promotes tumor progression and is associated with higher sensitivity to PARP inhibition in lung cancer","Moreno, T.; Gonzalez-Silva, L.; Monterde, B.; Betancor-Fernandez, I.; Revilla, C.; Agraz-Doblas, A.; Freire, J.; Isidro, P.; Quevedo, L.; Montes-Moreno, S.; Cereceda, L.; Astudillo, A.; Casar, B.; Crespo, P.; Morales Torres, C.; Scaffidi, P.; Gomez-Roman, J.; Salido, E.; Varela, I.","Ignacio Varela","Universidad de Cantabria-CSIC","2020-01-10",1,"cc_by_nc_nd","new results","cancer biology","The survival rate in lung cancer remains stubbornly low and there is an urgent need for the identification of new therapeutic targets. Last decades research has evidenced a clear role of chromatin structure in cancer development and several members of the SWI/SNF chromatin remodeling complexes have been described altered in different tumor types. Nevertheless, the precise mechanisms of their impact on cancer progression, as well as the application of this knowledge to cancer patient management are largely unknown.

In this study, we have performed targeted sequencing of a cohort of lung cancer patients on genes involved in chromatin structure, as well as functional experiments to identify the molecular mechanisms linking alterations of chromatin remodeling genes and tumor development.

We have identified ARID2 production loss in 20% of lung cancer patients. Additionally, we have shown that ARID2-deficiency provokes profound chromatin structural changes, alters the transcriptional programme and impairs DNA repair which bolster the proliferative and metastatic potential of the cells both in vitro and in vivo. Moreover, we have demonstrated that ARID2 deficiency significantly affects the sensitivity of the cells to PARP inhibition.

All these results support that ARID2 is a bona-fide tumor suppressor gene in lung cancer that might be exploited therapeutically.","NA"
"917","10.1101/2020.01.09.901009","Designing flow regimes to support entire river ecosystems","Tonkin, J. D.; Olden, J. D.; Merritt, D. M.; Reynolds, L. V.; Rogosch, J. S.; Lytle, D. A.","Jonathan D Tonkin","University of Canterbury","2020-01-10",1,"cc_by_nc_nd","new results","ecology","Overcoming the physical limits of dam operations under nonstationarity will require creative approaches to flow management and modeling approaches that forecast the effects of management actions on multiple ecosystem components simultaneously. Using a novel multispecies modeling approach, we investigated the cross-ecosystem effects of environmental flow regimes designed for specific ecosystem outcomes. We reveal tradeoffs associated with flow regimes targeting riparian vegetation, fishes, and invertebrates. The different frequencies associated with each flow regime in some cases caused non-target ecosystem components to become locally extirpated within 50 years. By incorporating multiple flow frequencies, the natural flow regime enabled a balanced but sub-optimal response of the three ecosystem components (mean 72% of designer flow). Although returning to a natural flow regime may not be possible in highly managed rivers, novel flow regimes must incorporate diverse frequencies inherent to such a regime and accomodate the sometimes conflicting requirements of different taxa at different times.","NA"
"918","10.1101/2020.01.09.899716","Nanopore Sequencing at Mars, Europa and Microgravity Conditions","Carr, C. E.; Bryan, N. C.; Saboda, K. N.; Bhattaru, S. A.; Ruvkun, G.; Zuber, M. T.","Christopher E. Carr","Massachusetts Institute of Technology","2020-01-10",1,"cc_by_nc","new results","genomics","Nanopore sequencing, as represented by Oxford Nanopore Technologies MinION, is a promising technology for in situ life detection and for microbial monitoring including in support of human space exploration, due to its small size, low mass ([~]100 g) and low power ([~]1W). Now ubiquitous on Earth and previously demonstrated on the International Space Station (ISS), nanopore sequencing involves translocation of DNA through a biological nanopore on timescales of milliseconds per base. Nanopore sequencing is now being done in both controlled lab settings as well as in diverse environments that include ground, air and space vehicles. Future space missions may also utilize nanopore sequencing in reduced gravity environments, such as in the search for life on Mars (Earth-relative gravito-inertial acceleration (GIA) g = 0.378), or at icy moons such as Europa (g = 0.134) or Enceladus (g = 0.012). We confirm the ability to sequence at Mars as well as near Europa or Lunar (g = 0.166) and lower g levels, demonstrate the functionality of updated chemistry and sequencing protocols under parabolic flight, and reveal consistent performance across g level, during dynamic accelerations, and despite vibrations with significant power at translocation-relevant frequencies. Our work strengthens the use case for nanopore sequencing in dynamic environments on Earth and in space, including as part of the search for nucleic-acid based life beyond Earth.","NA"
"919","10.1101/2020.01.09.898064","Sequence learning in a single trial: a spiking neurons model based on hippocampal circuitry","Coppolino, S.; Migliore, M.","Michele Migliore","Institute of Biophysics, National Research Council","2020-01-10",1,"cc_by_nc_nd","new results","neuroscience","In contrast with our everyday experience using brain circuits, it can take a prohibitively long time to train a computational system to produce the correct sequence of outputs in the presence of a series of inputs. This suggests that something important is missing in the way in which models are trying to reproduce basic cognitive functions. In this work, we introduce a new neuronal network architecture that is able to learn, in a single trial, an arbitrary long sequence of any known objects. The key point of the model is the explicit use of mechanisms and circuitry observed in the hippocampus, which allow the model to reach a level of efficiency and accuracy that, to the best of our knowledge, is not possible with abstract network implementations. By directly following the natural systems layout and circuitry, this type of implementation has the additional advantage that the results can be more easily compared to experimental data, allowing a deeper and more direct understanding of the mechanisms underlying cognitive functions and dysfunctions, and opening the way to a new generation of learning architectures.","NA"
"920","10.1101/2020.01.09.900944","Genetic ablation of SOD1G37R selectively from corticofugal projection neurons protects corticospinal neurons from degeneration without affecting ALS onset and progression","Scekic-Zahirovic, J.; Fischer, M.; Stuart-Lopez, G.; Burg, T.; Birling, M.-C.; Kessler, P.; Rouaux, C.","Caroline Rouaux","Inserm UMRS_1118","2020-01-10",1,"cc_no","new results","neuroscience","While clinical evidence of combined degeneration of the bulbar and spinal motor neurons (MN) together with the corticospinal neurons (CSN) is required to diagnose Amyotrophic Lateral Sclerosis (ALS), preclinical studies have mostly concentrated on MN, leaving aside the CSN and their contribution to ALS onset and progression. Recent studies carried on ALS patients suggest that the disease may initiate in the motor cortex and spread to its projection targets, along the corticofugal axonal projections (including CSN), either via altered neuronal excitability and subsequent excitotoxicity, or via prion-like propagation of misfolded proteins. We recently provided first experimental arguments in favour of the corticofugal hypothesis of ALS, demonstrating that CSN and other subcerebral projection neurons were toxic in a context of ALS. Here, we aimed to determine how CSN may be detrimental to their downstream targets, and what governs their degeneration. To answer these questions, we took advantage of the FloxedSOD1G37R mouse model of ALS that allows genetic ablation of the mutant transgene in selected cells upon Cre-mediated recombination, and crossed it to the CrymCreERT2 mouse line that we purposely designed to genetically target CSN and other corticofugal projection neurons (CFuPN) populations. We demonstrate that excision of the mutant SOD1G37R transgene from the CSN is sufficient to prevent their death, suggesting that CSN degeneration mostly relies on cell-intrinsic mechanisms. However, genetic ablation of SOD1G37R transgene from the corticofugal neurons had no effect on disease onset and survival. The data thus indicate that the toxicity of CFuPN in the context of ALS, and corticofugal propagation of the disease, are not mediated by the presence of misfolded mutant proteins, but more likely by other aspects of the cortical pathology, possibly hyperexcitability.","NA"
"921","10.1101/2020.01.09.900993","Design and demonstration in vitro of mouse-specific Transcranial Magnetic Stimulation coil","Khokhar, F. A.; Voss, L. J.; Steyn-Ross, D. A.; Wilson, M. T.","Marcus Thomas Wilson","University of Waikato","2020-01-10",1,"cc_by_nc","new results","neuroscience","BackgroundTranscranial Magnetic Stimulation (TMS) is a technique used to treat different neurological disorders non-invasively. A pulsed current to a coil induces an E-field. Underlying biophysical effects of TMS are unclear. Therefore, animal experiments are needed; however, making small TMS coils suitable for mice is difficult because their field strengths are much lower than for human sized coils.

Objectives/HypothesisWe aimed to design and demonstrate a mouse-specific coil that can generate high and focused E-field.

MethodsWe designed a tapered TMS coil of 50 turns of 0.2 mm diameter copper wire around a 5 mm diameter tapered powdered iron core and discharged a 220 {micro}F capacitor at 50 V through it. We measured B-field with a Hall probe and induced E-field with a wire loop. We measured temperature rise with a thermocouple. We applied 1200 pulses of cTBS and iTBS to mouse brain slices and analysed how spontaneous electrical activity changed.

ResultsThe coil gave maximum B-field of 760 mT and maximum E-field of 32 V/m, 2 mm below the coil, at 50 V power supply with a temperature increase of 20 degrees after 1200 pulses of cTBS. cTBS reduced frequency of spontaneous activity up to 20 minutes after stimulation and iTBS increased frequency of up to 20 minutes after stimulation. No frequency changes occurred after 20 minutes. No frequency changes in amplitude of spontaneous events were found.

ConclusionThe design generated focused fields strong enough to modulate brain activity in vitro.","NA"
