"","doi","title","authors","author_corresponding","author_corresponding_institution","date","version","license","type","category","abstract","published"
"1153","10.1101/2020.04.27.064048","Identification of essential genes and fluconazole resistance genes in Candida glabrata by profiling of Hermes transposon insertions.","Gale, A. N.; Sakhawala, R. M.; Levitan, A.; Sharan, R.; Berman, J.; Timp, W.; Cunningham, K. W.","Kyle W Cunningham","Johns Hopkins University","2020-04-29",1,"cc_no","new results","genetics","Within the budding yeasts, the opportunistic pathogen Candida glabrata and other members of the Nakaseomyces clade have developed virulence traits independently from the CTG clade that includes Candida albicans. To begin exploring the genetic basis of C. glabrata virulence and its innate resistance to antifungals, we launched the Hermes transposon from a plasmid and obtained more than 500,000 different semi-random insertions throughout the genome. Using machine learning, we identify up to 1278 protein-encoding genes (25% of total) that cannot tolerate transposon insertions and are thus essential for C. glabrata fitness in vitro. Interestingly, genes involved in mRNA splicing were less likely to be essential in C. glabrata than their orthologs in S. cerevisiae, whereas the opposite is true for genes involved in kinetochore function and chromosome segregation. Insertions in several known genes (e.g. PDR1, CDR1, PDR16, PDR17, UPC2A, DAP1) caused hypersensitivity to the first-line antifungal fluconazole, and we identify 12 additional genes that also contribute to innate fluconazole resistance (KGD1, KGD2, YHR045W, etc). Insertions in 200 other genes conferred significant resistance to fluconazole, two-thirds of which function in mitochondria and likely down-regulate Pdr1 expression or function. These findings show the utility of transposon insertion profiling in genome-wide forward-genetic investigations of fungal pathogens.

IMPORTANCEPathogenic yeasts cause mucosal and systemic infections in millions of people each year. The innate resistance of Candida glabrata to fluconazole and its ability to acquire resistance to 2 other antifungals are contributing to its rise in incidence. Our understanding of C. glabrata biology has been hampered by inefficient genetic and genomic tools. This study addresses those deficiencies by developing powerful transposon mutagenesis strategies for the first time in this pathogen. We identify nearly all essential genes of C. glabrata that could be targeted for development of new antifungals. We generate large pools of random insertion mutants that can be easily monitored en masse with deep sequencing, thus enabling identification of genes involved in any number of biological processes. We identify dozens of new genes that increase or decrease innate resistance of clinical isolate BG2 to fluconazole and provide resources for further exploration of C. glabrata genetics and genomics.","NA"
"1154","10.1101/2020.04.27.036277","Biomarkers to distinguish bacterial from viral pediatric clinical pneumonia in a malaria endemic setting","Gillette, M. A.; Mani, D. R.; Uschnig, C.; Pelle, K.; Madrid, L.; Acacio, S.; Lanaspa, M.; Alonso, P.; Valim, C.; Carr, S. A.; Schaffner, S.; MacInnis, B.; Milner, D.; Bassat, Q.; Wirth, D.","Dyann Wirth","Harvard School of Public Health","2020-04-29",1,"cc_no","new results","genomics","BACKGROUNDDifferentiating the etiology of acute febrile respiratory illness in children is a challenge in low-income, malaria-endemic settings because the main pathogens responsible (viruses, bacteria, and malaria parasites) overlap in clinical presentation and frequently occur together as mixed infections. The critical task is to rapidly identify bacterial pneumonia to enable appropriate antibiotic treatment, ideally at point of care. Current diagnostic tests are insufficient and there is a need for the discovery and development of new tools. Here we report the identification of a unique biomarker signature that can be identified in blood samples.

METHODSBlood samples from 195 pediatric Mozambican patients with clinical pneumonia were analyzed with an aptamer-based high dynamic range assay to quantify [~]1200 proteins. For discovery of new biomarkers, we identified a training set of patient samples in which the underlying etiology of the pneumonia was established as bacterial, viral or malaria. Proteins whose abundances varied significantly between patients with verified etiologies (FDR<0.01) formed the basis for predictive diagnostic models that were created using machine learning techniques (Random Forest, Elastic Net). These models were validated on a dedicated test set of samples.

RESULTS219 proteins had significantly different abundances between bacterial and viral infections, and 151 differed between bacterial infections and a mixed pool of viral and malaria infections. Predictive diagnostic models achieved >90% sensitivity and >80% specificity, regardless of whether one or two pathogen classes were present. Bacterial pneumonia was strongly associated with markers of neutrophil activity, in particular neutrophil degranulation. Degranulation markers included HP, LCN2, LTF, MPO, MMP8, PGLYRP1, RETN, SERPINA1, S100A9, and SLPI.

CONCLUSIONBlood protein signatures highly associated with neutrophil biology reliably differentiated bacterial pneumonia from other causes. With appropriate technology, these markers could provide the basis for a rapid diagnostic for field-based triage for antibiotic treatment of pediatric pneumonia.","NA"
"1155","10.1101/2020.04.27.063842","Genomic and immunogenic changes over the history of the Viral Hemorrhagic Septicemia (VHS-IVb) fish virus (=Piscine novirhabdovirus) in the Laurentian Great Lakes","Stepien, C. A.; Niner, M. D.; Gorgoglione, B.; Leaman, D. W.","Carol A Stepien","National Oceanic and Atmospheric Administration","2020-04-29",1,"cc_no","new results","genomics","Viral Hemorrhagic Septicemia Virus (VHSV) (=Piscine novirhabdovirus) appeared in the Laurentian Great Lakes in 2005, constituting a unique and highly virulent genogroup (IVb), which killed >32 fish species in large 2005 and 2006. Periods of apparent dormancy punctuated smaller outbreaks in 2007, 2008, and 2017. We conducted the first whole genome analysis of IVb, evaluating its evolutionary changes using 46 isolates, in reference to immunogenicity in cell culture, and the genomes of other VHS genogroups (I-IVa) and other Novirhabdoviruses. IVb isolates had 253 genomic nucleotide substitutions (2.3% of the total 11,158 nucleotides), with 85 (16.6%) being non-synonymous. The greatest number of substitutions occurred in the non-coding region (NCDS; 4.3%) followed by the Nv- (3.8%), and M- (2.8%) genes. The M-gene possessed the greatest proportions of amino acid changes (52.9%), followed by the Nv- (50.0%), G- (48.6%), N- (35.7%) and L- (23.1%) genes. Among VHS genogroups, IVa from the northeastern Pacific exhibited the fastest substitution rate (2.01x10-3), followed by Ivb (6.64x10-5), and I/III from Europe (4.09x10-5). A 2016 gizzard shad isolate from Lake Erie was the most divergent IVb isolate (38 NT, 15.0%, 15 AA), yet exhibited reduced virulence with in vitro immunogenicity analyses, as did other 2016 isolates, in comparison to the first IVb isolate (2003). The 2016 isolates exhibited lower impact on innate antiviral responses, suggesting phenotypic effects. Results suggest continued sequence change and lower virulence over the history of IVb, which may facilitate its long-term persistence in fish host populations.","NA"
"1156","10.1101/2020.04.27.065425","A rare mutation in an infant derived HIV-1 envelope glycoprotein alters interprotomer stability and susceptibility to broadly neutralizing antibodies targeting the trimer apex","Mishra, N.; Sharma, S.; Dobhal, A.; Kumar, S.; Chawla, H.; Singh, R.; Das, B. K.; Kabra, S. K.; Lodha, R.; Luthra, K.","Kalpana Luthra","All India Institute of Medical Sciences","2020-04-29",1,"cc_no","new results","microbiology","The envelope glycoprotein (Env) of human immunodeficiency virus-1 (HIV-1) is the sole target of broadly neutralizing antibodies (bnAbs). Several mechanisms, such as acquisition of mutations due to the error prone reverse transcriptase, variability of loop length and alterations in glycan pattern are employed by the virus to shield neutralizing epitopes on the env, to sustain survival and infectivity within the host. Identification of mutations that can lead to viral evasion from host immune response is essential for optimization and engineering of Env based trimeric immunogens. Herein, we report a rare leucine to phenylalanine escape mutation (L184F) at the base of hypervariable loop 2 (population frequency of 0.0045%) in a nine-month-old perinatally HIV-1 infected infant broad neutralizer. The L184F mutation disrupted the intramolecular interaction, stabilizing the trimer apex thereby leading to viral escape from autologous plasma bnAbs and known bnAbs, targeting exclusively the N160 glycan at trimer apex and not any other known epitope. The L184F amino acid change led to acquisition of a relatively open trimeric configuration, often associated with tier 1 HIV-1 isolates and an increased susceptibility to neutralization by polyclonal plasma antibodies of weak neutralizers. While there was no impact of the L184F mutation on free virus transmission, a reduction in cell-to-cell transmission was observed. In conclusion, we report a viral escape mutation that plausibly destabilized the trimer apex and favoured evasion from broadly neutralizing antibodies. Such mutations, though rare, should be taken into consideration while designing an immunogen, based on a stable correctly-folded HIV-1 Env trimer.

ImportanceDesign of HIV-1 envelope-based immunogens, capable of eliciting broadly neutralizing antibodies (bnAbs), are currently under active research. Some of the most potent bnAbs target the quaternary epitope at the V2 apex of HIV-1 Env trimer. By studying naturally circulating viruses from an HIV-1 perinatally infected infant, with plasma neutralizing antibodies targeted to the V2-apex, we identified a rare leucine to phenylalanine substitution in two out of six functional viral clones, that destabilized the trimer apex. This single amino acid alteration impaired the interprotomeric interactions that stabilize the trimer apex, resulting in an open trimer conformation, and escape from broadly neutralizing autologous plasma antibodies and known V2-apex directed bnAbs, thereby favouring viral evasion of the early bnAb response of the infected host. Defining the mechanisms by which viral mutations influence the sensitivity of HIV-1 to bnAbs is crucial for the development of effective vaccines against HIV-1 infection.","NA"
"1157","10.1101/2020.04.27.064568","On a reef far, far away: Offshore transport of floodwaters following extreme storms impacts sponge health and associated microbial communities","Shore, A.; Sims, J. A.; Grimes, M.; Howe-Kerr, L. I.; Stadler, L.; Sylvan, J. B.; Shamberger, K. E.; Davies, S. W.; Santiago-Vasquez, L. Z.; Correa, A. M.","Amanda Shore","Rice University","2020-04-29",1,"cc_by_nd","new results","microbiology","Terrestrial runoff can negatively impact marine ecosystems through stressors including excess nutrients, freshwater, and contaminants. Severe storms, which are increasing with global climate change, generate massive inputs of runoff over short timescales (hours to days); such runoff impacted offshore reefs in the northwest Gulf of Mexico (NW GoM) following severe storms in 2016 and 2017. Several weeks after coastal flooding from these events, NW GoM reefs experienced mortality (2016 only) and/or sub-lethal stress (both years). To assess the impact of storm-derived runoff on reef filter feeders, we characterized the microbiomes of two sponges, Agelas clathrodes and Xestospongia muta, during periods of lethal stress, sub-lethal stress, and no stress over a three-year period (2016-2018). Increased anaerobes during lethal stress indicate hypoxic conditions were associated with the 2016 mortality event. Additionally, we found evidence of wastewater contamination (based on 16S libraries and quantitative PCR) in sponges 185 km offshore following storms (2016 and 2017), but not during the non-flooding year (2018). We show that water quality changes following severe storms can impact offshore benthic organisms, highlighting the need for molecular and microbial time series from near- and offshore reef ecosystems, and for the continued mitigation of stormwater runoff and climate change impacts.

Originality-Significance StatementStressors associated with terrestrial runoff have contributed to substantial population declines in nearshore marine ecosystems worldwide over the last three decades. It has been assumed that offshore marine ecosystems (>100 km from land) are largely unaffected by terrestrial runoff. Our findings, however, suggest that flooding events can significantly impact offshore marine organisms, based on the detection of shifted microbiomes and human pathogens in offshore sponges after extreme storm events across two separate years, and lack of detection in a non-flooding year.","NA"
"1158","10.1101/2020.04.27.064188","Visualizing drug inhibitor binding interactions using microcrystal electron diffraction","Clabbers, M. T. B.; Fisher, Z.; Coincon, M.; Zou, X.; Xu, H.","Hongyi Xu","Stockholm University","2020-04-29",1,"cc_by_nc_nd","new results","molecular biology","Visualizing drug inhibitor binding interactions at the atomic level is important for both structure-based drug design and fragment-based screening methods. Rapid and uniform soaking with potentially less lattice defects make small macromolecular crystals attractive targets for studying ligand biding using 3D microcrystal electron diffraction (MicroED). However, so far no drug inhibitor binding interactions could unambiguously be resolved by electron diffraction. Here, we use MicroED to study the binding of a sulfonamide inhibitor to human carbonic anhydrase isoform II (HCA II). We show that MicroED data can efficiently be collected in-house on a conventional TEM from thin hydrated microcrystals after a brief soaking with the clinical drug inhibitor acetazolamide (AZM). The data are of high enough quality to unequivocally fit and resolve the inhibitor bound to the active site of the protein. We anticipate MicroED can play an important role in future drug discovery experiments, complementing existing methods in structural biology such as x-ray and neutron diffraction.","NA"
"1159","10.1101/864900","Transcription factor motifs associated with anterior insula gene-expression in mood disorder Brains","Arasappan, D.; Eickhoff, S. B.; Nemeroff, C. B.; Hofmann, H.; Jabbi, M.","Mbemba Jabbi","University of Texas Dell Medical School","2020-04-29",3,"cc_by_nc_nd","new results","neuroscience","BackgroundMood disorders represent a major cause of morbidity and mortality worldwide but their pathophysiology remains obscure. Gene expression profiles, especially with regards to the interactive influence of genes within the expression profiles underlying pathological brain phenotypes associated with mood disorders remains largely undefined.

MethodsBecause the anterior insula is reduced in volume in patients with mood disorders, RNA was extracted from postmortem mood disorder samples and compared with unaffected control samples for RNA-sequencing identification of differentially expressed genes (DEGs) in a) bipolar disorder (BD; n=37), and b) major depressive disorder (MDD n=30) vs controls (n=33), and c) low vs high Axis-I comorbidity (a measure of psychiatric morbidity burden). Given the regulatory role of transcription factors (TFs) in gene expression via specific-DNA-binding domains (motifs), we used JASPAR TF binding database to identify TF-motifs.

ResultsWe found that DEGs in BD-vs-controls, MDD-vs-controls, and high-vs-low Axis-I comorbidity burden were associated with TF-motifs known to regulate expression of toll-like receptor signaling genes, cellular homeostatic-control genes, and genes involved in embryonic, cellular, organ and brain developmental processes.

DiscussionRobust image-guided transcriptomics was applied by targeting the gray matter volume reduction in the anterior insula in mood disorders, to guide independent postmortem identification of TF motifs regulating DEG. TF motifs were identified for immune, cellular, embryonic and neurodevelopmental processes.

ConclusionOur results provided novel information about the hierarchical relationship between gene regulatory networks, the TFs that control them, and proximate underlying neuroanatomical phenotypes in mood disorders.","NA"
"1160","10.1101/170381","Predictive power of single-subject morphometric networks is insensitive to spatial scale and edge weight","Raamana, P. R.; Strother, S. C.","Pradeep Reddy Raamana","Rotman Research Institute, Baycrest Health Sciences","2020-04-29",3,"","new results","neuroscience","Network-level analysis based on anatomical, pairwise similarities (e.g., cortical thickness) has been gaining increasing attention recently. However, there has not been a systematic study of the impact of spatial scale and edge definitions on predictive performance. In order to obtain a clear understanding of relative performance, there is a need for systematic comparison. In this study, we present a histogram-based approach to construct subject-wise weighted networks that enable a principled comparison across different methods of network analysis. We design several weighted networks based on three large publicly available datasets and perform a robust evaluation of their predictive power under four levels of separability. An interesting insight generated is that changes in nodal size (spatial scale) have no significant impact on predictive power among the three classification experiments and two disease cohorts studied, i.e., mild cognitive impairment and Alzheimers disease from ADNI, and Autism from the ABIDE dataset. We also release an open source python package called graynet to enable others to implement the novel network feature extraction algorithm, which is applicable to other modalities as well (due to its domain- and feature-agnostic nature) in diverse applications of connectivity research. In addition, the findings from the ADNI dataset are replicated in the AIBL dataset using an open source machine learning tool called neuropredict.","NA"
"1161","10.1101/2020.04.27.043430","Bitter Melon (Momordica Charantia) Supplementation Has no Effect on Hypercholesterolemia and Atherosclerosis in Mice","Mohammadmoradi, S.; Howatt, D. A.; Lu, H. S.; Daugherty, A.; Saha, S. P.","Sibu P Saha","University of Kentucky","2020-04-29",1,"cc_no","new results","physiology","Momordica Charantia, commonly known as bitter melon, has been reported to ameliorate diet-induced obesity and dyslipidemia. However, the effects of M. Charantia on atherosclerosis have not been determined. This study investigated the effects of M. Charantia on diet-induced atherosclerosis in LDL receptor deficient mice. Female mice (6-8 weeks old) were fed a saturated fat-enriched diet. In group 1, mice were fed this diet alone, while mice in groups 2 and 3 were fed the diet supplemented with M. Charantia either 0.1% or 1% by weight, for 12 weeks. No significant differences in body weights were observed among the 3 groups. There were also no significant differences in plasma cholesterol concentrations among the 3 groups. To determine the effects on atherosclerosis, lesion areas were measured on aortic intima by an en face technique. Neither dose of M. Charantia supplementation changed atherosclerosis development.","NA"
"1162","10.1101/2020.04.19.049296","Jacalin domain-containing protein OsSalT interacts with OsDREB2A and OsNAC1 to impart drought stress tolerance in planta","Sahid, S.; Roy, C.; Shee, D.; Datta, R.; Paul, S.","Soumitra Paul Sr.","University of Calcutta","2020-04-29",2,"cc_by_nc_nd","new results","plant biology","With the changing climatic conditions, drought has become one of the most threatening abiotic stress factors that adversely affect rice cultivation and productivity. Although the involvement of the jacalin domain-containing protein, OsSalT, has been reported in drought and salinity tolerance, its functional mechanism still remains largely unexplored. In this study, expression of the OsSalT gene was found to be positively correlated with the drought tolerance potential with its higher transcript abundance in the tolerant indica rice cultivar, Vandana and lower abundance in the susceptible cultivar, MTU1010. Moreover, the ectopic expression of OsSalT in tobacco imparted drought stress tolerance in the transgenic lines. The transgenic lines exhibited significantly improved growth and higher osmolyte accumulation over the wild-type (WT) plants together with the induction in the OsSalT expression under drought stress. Fascinatingly, the yeast two-hybrid and bimolecular fluorescence complementation (BiFC) analyses confirmed the interaction of OsSalT protein with two interesting transcription factors (TFs), OsNAC1 and OsDREB2A. In silico analysis further revealed that the OsSalT protein interacted with the regulatory domain of OsDREB2A and the C-terminal domain of OsNAC1 leading to their activation and induction of their downstream drought-responsive genes. Together, this study unravels a novel model for OsSalT-mediated regulation of drought tolerance in plants.

Key messageEctopic expression of OsSalT significantly enhances drought tolerance in tobacco. It interacts with OsDREB2A and OsNAC1 augmenting drought-responsive gene expression to impart stress tolerance in planta.","NA"
"1163","10.1101/2020.02.04.932376","Class III peroxidases PRX01, PRX44, and PRX73 potentially target extensins during root hair growth in Arabidopsis thaliana","Marzol, E.; Borassi, C.; Estevez, J. M.","Jose M Estevez","Fundacion Insitituto Leloir","2020-04-29",3,"cc_by_nc_nd","new results","plant biology","O_LIRoot hair cells are important sensors of soil conditions. Expanding several hundred times their original size, root hairs grow towards and absorb water-soluble nutrients. This rapid growth is oscillatory and is mediated by continuous remodelling of the cell wall. Root hair cell walls contain polysaccharides and hydroxyproline-rich glycoproteins including extensins (EXTs).
C_LIO_LIClass-III peroxidases (PRXs) are secreted into the apoplastic space and are thought to trigger either cell wall loosening, mediated by oxygen radical species, or polymerization of cell wall components, including the Tyr-mediated assembly of EXT networks (EXT-PRXs). The precise role of these EXT-PRXs is unknown.
C_LIO_LIUsing genetic, biochemical, and modeling approaches, we identified and characterized three root hair-specific putative EXT-PRXs, PRX01, PRX44, and PRX73. The triple mutant prx01,44,73 and the PRX44 and PRX73 overexpressors had opposite phenotypes with respect to root hair growth, peroxidase activity and ROS production with a clear impact on cell wall thickness.
C_LIO_LIModeling and docking calculations suggested that these three putative EXT-PRXs may interact with non-O-glycosylated sections of EXT peptides that reduce the Tyr-to-Tyr intra-chain distances in EXT aggregates and thereby may enhance Tyr crosslinking. These results suggest that these three putative EXT-PRXs control cell wall properties during the polar expansion of root hair cells.
C_LI","NA"
"1164","10.1101/2020.01.29.925628","Cell polarisation in a bulk-surface model can be driven by both classic and non-classic Turing instability","Borgqvist, J.; Malik, A.; Lundholm, C.; Logg, A.; Gerlee, P.; Cvijovic, M.","Marija Cvijovic","Department of Mathematical Sciences, Chalmers University of Technology and the University of Gothenburg, SE-412 96 Gothenburg, Sweden","2020-04-29",2,"cc_by_nc_nd","new results","systems biology","The GTPase Cdc42 is the master regulator of eukaryotic cell polarisation. During this process the active form of Cdc42 is accumulated at a particular site on the cell membrane called the pole. It is believed that the accumulation of the active Cdc42 resulting in a pole is driven by a combination of activation-inactivation reactions and diffusion. It has been proposed using mathematical modelling that this is the result of diffusion-driven instability, originally proposed by Alan Turing. In this study we developed, analysed and validated a 3D bulk-surface model of the dynamics of Cdc42. We show that the model can undergo both classic and non-classic Turing instability by deriving necessary conditions for which this occurs and conclude that the non-classic case can be viewed as a limit case of the classic case of diffusion driven instability. We thoroughly investigate the parameter space. Using three-dimensional spatio-temporal simulation we predicted pole size and time to polarisation, suggesting that cell polarisation is mainly driven by the reaction strength parameter and that the size of the pole is determined by the relative diffusion.","NA"
"1165","10.1101/2020.04.27.064626","Age-Related Changes in Chimpanzee (Pan troglodytes) Cognition: Cross-Sectional and Longitudinal Analyses","Hopkins, W. D.; Mareno, M. C.; Neal Webb, S. J.; Schapiro, S. J.; Raghanti, M. A.; Sherwood, C. C.","William D Hopkins","The University of Texas MD Anderson Cancer Center","2020-04-29",1,"cc_no","new results","animal behavior and cognition","Chimpanzees are the species most closely related to humans yet age-related changes in brain and cognition remain poorly understood. The lack of studies on age-related changes in cognition in chimpanzees is particularly unfortunate in light of the recent evidence demonstrating that this species naturally develops Alzheimers disease (AD) neuropathology. Here, we tested 213 young, middle-aged, and elderly chimpanzees on the Primate Cognitive Test Battery (PCTB), a set of 13 tasks that assess physical and social cognition in nonhuman primates. A subset of these chimpanzees (n=146) were tested a second time on a portion of the PCTB tasks as a means of evaluating longitudinal changes in cognition. Cross-sectional analyses revealed a significant quadratic association between age and cognition with younger and older chimpanzees performing more poorly than middle-aged individuals. Longitudinal analyses showed that, while young chimpanzees performance improved from test 1 to test 2, middle-aged and elderly chimpanzees performance showed significant decline over time. The collective data show that chimpanzees, like other nonhuman primates, show age-related decline in cognition. Further investigations into whether the observed cognitive decline is associated with AD pathologies in chimpanzees would be invaluable in understanding the comparative biology of aging and neuropathology in primates.","NA"
"1166","10.1101/2020.04.27.063396","Males that silence their father's genes: genomic imprinting of a complete haploid genome","de la Filia, A. G.; Mongue, A. J.; Dorrens, J.; Lemon, H.; Laetsch, D. R.; Ross, L.","Andrés G. de la Filia","Institute of Evolutionary Biology, The University of Edinburgh","2020-04-29",1,"cc_by_nc","new results","evolutionary biology","Genetic conflict is considered a key driver in the evolution of new reproductive and sex determining systems. In particular, reproductive strategies with non-Mendelian inheritance, where parents do not contribute equally to the genetic makeup of their offspring. One of the most extraordinary examples of non-Mendelian inheritance is paternal genome elimination (PGE), a form of haplodiploidy which has evolved repeatedly across arthropods. Under PGE, males are diploid but only transmit maternally-inherited chromosomes to their offspring, while the paternal homologues are excluded from sperm. This asymmetric inheritance is thought to have evolved through an evolutionary arms race between paternal and maternal genomes over transmission to future generations. In several clades with PGE, such as the mealybugs (Hemiptera: Pseudococcidae), paternal chromosomes are not just eliminated from sperm, but also heterochromatinised early in development and thought to remain inactive. Such paternal genome silencing could alleviate genetic conflict between paternal alleles over transmission. However, it is unclear if paternal chromosomes are indeed genetically inert in both soma and germline. Here, we present a parent-of-origin allele-specific transcriptome analysis in male mealybugs. We show that expression is globally biased towards the maternal genome, but detect activity of paternal chromosomes in both somatic and reproductive tissues. Up to 70% of somatically-expressed genes are to some degree paternally-expressed. However, paternal genome expression is much more restricted in the testis, with only 20% of genes showing paternal contribution. Finally, we show that the patterns of parent-of-origin-specific gene expression are remarkably similar across genotypes and that those genes with biparental expression show elevated rates of molecular evolution. Our results provide the clearest example yet of genome-wide genomic imprinting (parent-of-origin specific gene expression) in insects. Furthermore, it enhances our understanding of PGE, which will aid future empirical tests of evolutionary theory regarding the origin of this unusual reproductive strategy.","NA"
"1167","10.1101/728659","Emergence and diversification of a host-parasite RNA ecosystem through Darwinian evolution","Furubayashi, T.; Ueda, K.; Bansho, Y.; Motooka, D.; Nakamura, S.; Ichihashi, N.","Norikazu Ichihashi","The University of Tokyo","2020-04-29",2,"cc_by","new results","evolutionary biology","In the prebiotic evolution, molecular self-replicators are considered to develop into diverse, complex living organisms. The appearance of parasitic replicators is believed inevitable in this process. However, the role of parasitic replicators on prebiotic evolution remains elusive. Here, we demonstrated experimental coevolution of RNA self-replicators (host RNAs) and emerging parasitic replicators (parasitic RNAs) for the first time by using an RNA-protein replication system we had developed. During a long-term replication experiment, a clonal population of the host RNA turned into an evolving host-parasite ecosystem through the continuous emergence of new types of host and parasitic RNAs produced by replication errors. The diversified host and parasitic RNAs exhibited evolutionary arms-race dynamics. The parasitic RNA accumulated unique mutations that the host RNA had never acquired, thus adding a new genetic variation to the whole replicator ensemble. These results provide the first experimental evidence that the coevolutionary interplay between host-parasite molecules play a key role in generating diversity and complexity in prebiotic molecular evolution.","NA"
"1168","10.1101/2020.04.27.064592","Universal NicE-seq for high resolution accessible chromatin profiling for formaldehyde fixed and FFPE tissues","Chin, H. G.; Sun, Z.; Vishnu, U. S.; Hao, C.; Cejas, P.; Spracklin, G.; Esteve, P.-O.; Xu, S.-y.; Long, H. W.; Pradhan, S.","Sriharsa Pradhan","New England Biolabs","2020-04-29",1,"cc_by_nd","new results","genetics","Accessible chromatin plays a central role in gene expression and chromatin architecture. Current accessible chromatin approaches depend on limited digestion/cutting and pasting adaptors at the accessible DNA, thus requiring additional materials and time for optimization. Universal NicE-seq (UniNicE-seq) is an improved accessible chromatin profiling method that negate the optimization step and is suited to a variety of mammalian cells and tissues. Addition of 5-methyldeoxycytidine triphosphate during accessible chromatin labeling and an on-bead library making step substantially improved the signal to noise ratio while protecting the accessible regions from repeated nicking in cell lines, mouse T cells, mouse kidney, and human frozen tissue sections. We also demonstrate one tube UniNicE-seq for FFPE tissue section for direct NGS library preparation without sonication and DNA purification steps. These refinements allowed reliable mapping of accessible chromatin for high resolution genomic feature studies.","NA"
"1169","10.1101/2020.04.27.064493","Direct readout of heterochromatic H3K9me3 regulates DNMT1-mediated maintenance DNA methylation","Ren, W.; Fan, H.; Grimm, S. A.; Guo, Y.; Kim, J. J.; Li, L.; Petell, C. J.; Tan, X.-F.; Zhang, Z.-M.; Coan, J. P.; Yin, J.; Gao, L.; Cai, L.; Detrick, B.; Cetin, B.; Patel, D. J.; Wang, Y.; Cui, Q.; Strahl, B. D.; Gozani, O.; Miller, K. M.; O'Leary, S. E.; Wade, P. A.; Wang, G. G.; Song, J.","Jikui Song","University of California, Riverside","2020-04-29",1,"cc_no","new results","genetics","In mammals, repressive histone modifications such as trimethylation of histone H3 Lys9 (H3K9me3), frequently coexist with DNA methylation, producing a more stable and silenced chromatin state. However, it remains elusive how these epigenetic modifications crosstalk. Here, through structural and biochemical characterizations, we identified the replication foci targeting sequence (RFTS) domain of maintenance DNA methyltransferase DNMT1, a module known to bind the ubiquitylated H3 (H3Ub), as a specific reader for H3K9me3/H3Ub, with the recognition mode distinct from the typical trimethyl-lysine reader. Disruption of the interaction between RFTS and the H3K9me3Ub affects the localization of DNMT1 in ES cells and profoundly impairs the global DNA methylation and genomic stability. Together, this study reveals a previously unappreciated pathway through which H3K9me3 directly regulates DNMT1-mediated maintenance DNA methylation.","NA"
"1170","10.1101/2020.04.27.064089","The draft genome sequence of herbaceous diploid bamboo Raddia distichophylla","Li, W.; Shi, C.; Li, K.; Zhang, Q.; Tong, Y.; Zhang, Y.; Wang, J.; Clark, L.; Gao, L.-z.","Li-zhi Gao","Kunming Institute of Botany","2020-04-29",1,"cc_no","new results","genomics","Bamboos are important non-timber forest plants widely distributed in the tropical and subtropical regions of Asia, Africa, America, and Pacific islands. They comprise the Bambusoideae in the grass family (Poaceae), including approximately 1,700 described species in 127 genera. In spite of the widespread uses of bamboo for food, construction and bioenergy, the gene repertoire of bamboo still remains largely unexplored. Raddia distichophylla (Schrad. ex Nees) Chase, belonging to the tribe Olyreae (Bambusoideae, Poaceae), is diploid herbaceous bamboo with only slightly lignified stems. In this study, we report a draft genome assembly of the approximately [~]589 Mb whole-genome sequence of R. distichophylla with a contig N50 length of 86.36 Kb. Repeated sequences account for [~]49.08% of the genome, of which LTR retrotransposons occupy [~]35.99% of whole genome. A total of 30,763 protein-coding genes were annotated in the R. distichophylla genome with an average transcript size of 2,887 bp. Access to this herbaceous bamboo genome sequence will provide novel insights into biochemistry, molecular-assisted breeding programs and germplasm conservation for bamboo species world-wide.","NA"
"1171","10.1101/2020.04.27.064675","Population dynamics analysis of Saccharomyces cerevisiae deletion library during fed-batch cultivation using Bar-seq","Wehrs, M.; Thompson, M.; Banerjee, D.; Prahl, J.-P.; Barcelos, C. A.; Moon, J.; Morella, N. M.; Costello, Z.; Keasling, J. D.; Shih, P. M.; Tanjore, D.; Mukhopadhyay, A.","Aindrila Mukhopadhyay","Lawrence Berkeley National Laboratory","2020-04-29",1,"cc_by_nc","new results","microbiology","To understand the genetic basis of changes in strain physiology during industrial fermentation, and the corresponding roles these genes play in strain performance, we employed a barcoded yeast deletion library to assess genome-wide strain fitness across a simulated industrial fermentation regime. Our results demonstrate the utility of Bar-seq to assess fermentation associated stresses in yeast populations under industrial conditions. We find that mutant population diversity is maintained through multiple seed trains, enabling for large scale fermentation selective pressures to act upon the community. We identify specific deletion mutants that were enriched in all processes, independent of the cultivation conditions, which include MCK1, RIM11, MRK1, and YGK3 that encode homologues of mammalian glycogen synthase kinase 3 (GSK-3). Further, we show that significant changes in the population diversity during fed-batch cultivations reflect the presence of significant external stresses, such as the accumulation of the fermentative byproduct ethanol. The mutants that were lost during the time of most extreme population selection suggest that specific biological processes may be required to cope with these specific stresses. Overall our work highlights a promising avenue to identify genetic loci and biological stress responses required for fitness under industrial conditions.","NA"
